ORI,year,department_name,total_pop,violent_crime,homs_sum,rape_sum,rob_sum,agg_ass_sum,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,source,url
FL02902,2005,"Tampa, Fla.",329035,4707,20,210,1160,3317,12,1430.546902,6.078380719,63.82299755,352.5460817,1008.099442,NA,NA
FL02902,2006,"Tampa, Fla.",331487,3839,25,133,1211,2470,12,1158.114798,7.541773886,40.12223707,365.323527,745.1272599,NA,NA
FL02902,2007,"Tampa, Fla.",337220,3575,28,80,1205,2262,12,1060.138782,8.303184864,23.72338533,357.3334915,670.7787201,NA,NA
FL02902,2008,"Tampa, Fla.",336911,2975,27,83,1056,1809,12,883.0225193,8.013985889,24.63558625,313.4358926,536.9370546,NA,NA
FL02902,2009,"Tampa, Fla.",345233,2597,20,80,909,1588,12,752.2455849,5.793188948,23.17275579,263.3004377,459.9792025,NA,NA
FL02902,2010,"Tampa, Fla.",335709,2170,27,47,684,1412,12,646.393156,8.042679821,14.00022043,203.7478888,420.6023669,NA,NA
FL02902,2011,"Tampa, Fla.",340284,2228,28,58,587,1555,12,654.7472112,8.228420966,17.04458629,172.5029681,456.9712358,NA,NA
FL02902,2012,"Tampa, Fla.",350758,2162,23,43,573,1523,12,616.3793841,6.55722749,12.25916444,163.3604936,434.2024986,NA,NA
FL02902,2013,"Tampa, Fla.",351314,2097,28,78,580,1411,12,596.9019168,7.97007805,22.20236028,165.0944739,401.6350046,NA,NA
FL02902,2014,"Tampa, Fla.",357124,2080,28,62,514,1476,12,582.4307523,7.840413974,17.36091666,143.9275994,413.3018223,NA,NA
FL02902,2015,"Tampa, Fla.",364383,2298,34,77,671,1516,NA,630.6551074,9.33084145,21.13161152,184.1469004,416.0457541,Crime in the U.S. 2015,https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-8/table_8_offenses_known_to_law_enforcement_by_state_by_city_2015.xls
FL04804,1975,"Orlando, Fla.",118457,1116,21,86,304,705,12,942.1140161,17.72795192,72.60018403,256.6332087,595.1526714,NA,NA
FL04804,1976,"Orlando, Fla.",116848,1118,17,98,327,676,12,956.7985759,14.54881556,83.86964261,279.8507463,578.5293715,NA,NA
FL04804,1977,"Orlando, Fla.",118374,1143,15,85,274,769,12,965.5836586,12.67170156,71.80630882,231.4697484,649.6358998,NA,NA
FL04804,1978,"Orlando, Fla.",118393,1620,13,107,410,1090,12,1368.324141,10.98037891,90.37696485,346.3042579,920.6625392,NA,NA
FL04804,1979,"Orlando, Fla.",121515,1726,17,133,496,1080,12,1420.400774,13.99004238,109.451508,408.1800601,888.7791631,NA,NA
FL04804,1980,"Orlando, Fla.",127811,2350,17,190,742,1401,12,1838.652385,13.30088959,148.6570014,580.5447105,1096.149784,NA,NA
FL04804,1981,"Orlando, Fla.",135812,2373,25,154,885,1309,12,1747.268283,18.40779902,113.3920419,651.6360852,963.8323565,NA,NA
FL04804,1982,"Orlando, Fla.",139152,2662,34,160,809,1659,12,1913.015983,24.43371277,114.9821778,581.3786363,1192.221456,NA,NA
FL04804,1983,"Orlando, Fla.",142678,2215,14,141,768,1292,12,1552.446768,9.81230463,98.8239252,538.2749968,905.5355416,NA,NA
FL04804,1984,"Orlando, Fla.",140541,2387,18,146,802,1421,12,1698.436755,12.80765044,103.8842758,570.6519806,1011.092848,NA,NA
FL04804,1985,"Orlando, Fla.",142025,2931,24,154,902,1851,12,2063.721176,16.89843337,108.4316142,635.0994543,1303.291674,NA,NA
FL04804,1986,"Orlando, Fla.",145882,3416,14,172,1229,2001,12,2341.618568,9.596797412,117.9035111,842.4617156,1371.656544,NA,NA
FL04804,1987,"Orlando, Fla.",150250,3411,27,181,1029,2174,12,2270.216306,17.97004992,120.4658902,684.8585691,1446.921797,NA,NA
FL04804,1988,"Orlando, Fla.",155673,3587,28,289,1229,2041,0,2304.188909,17.98642025,185.6455519,789.4753747,1311.081562,Orlando Sentinel,"""COMPILING CRIME FIGURES A MIND-BOGGLING JOB FOR LAW AGENCIES,"" May 9, 1989, Orlando Sentinel via its archives"
FL04804,1989,"Orlando, Fla.",160197,3343,19,176,1189,1959,12,2086.805621,11.86039689,109.8647291,742.2111525,1222.869342,NA,NA
FL04804,1990,"Orlando, Fla.",164693,4109,30,181,1449,2449,12,2494.94514,18.21571044,109.901453,879.8188144,1487.009163,NA,NA
FL04804,1991,"Orlando, Fla.",169009,2011,10,81,759,1161,6,1189.877462,5.916844665,47.92644179,449.0885101,686.9456656,NA,NA
FL04804,1992,"Orlando, Fla.",171694,3232,13,140,808,2271,12,1882.418722,7.571609957,81.54041492,470.6046804,1322.702016,NA,NA
FL04804,1993,"Orlando, Fla.",176748,4140,15,209,1107,2809,12,2342.317876,8.486658972,118.2474483,626.3154321,1589.268337,NA,NA
FL04804,1994,"Orlando, Fla.",180288,4109,17,144,1095,2853,12,2279.131168,9.429357472,79.87220447,607.3615548,1582.468051,NA,NA
FL04804,1995,"Orlando, Fla.",179649,3772,19,141,1048,2564,12,2099.649873,10.5761791,78.48638178,583.3597738,1427.227538,NA,NA
FL04804,1996,"Orlando, Fla.",182616,4002,13,165,1080,2744,12,2191.483769,7.118762869,90.35352872,591.4049152,1502.606562,NA,NA
FL04804,1997,"Orlando, Fla.",185837,4240,14,174,1262,2790,12,2281.569332,7.533483644,93.63043958,679.0897399,1501.315669,NA,NA
FL04804,1998,"Orlando, Fla.",181527,4088,25,203,1123,2737,12,2252.006589,13.77205595,111.8290943,618.6407532,1507.764685,NA,NA
FL04804,1999,"Orlando, Fla.",183547,3922,19,169,1096,2638,12,2136.782405,10.35157208,92.07450953,597.122263,1437.23406,NA,NA
FL04804,2000,"Orlando, Fla.",185951,3926,21,141,1044,2720,12,2111.308893,11.2932977,75.82642739,561.4382284,1462.75094,NA,NA
FL04804,2001,"Orlando, Fla.",190769,3685,15,135,1086,2449,12,1931.655562,7.862912737,70.76621464,569.2748822,1283.751553,NA,NA
FL04804,2002,"Orlando, Fla.",194454,3619,15,121,1034,2449,12,1861.10854,7.713906631,62.22551349,531.7452971,1259.423823,NA,NA
FL04804,2003,"Orlando, Fla.",197268,3322,21,136,849,2316,12,1684.003488,10.64541639,68.94174423,430.3789768,1174.03735,NA,NA
FL04804,2004,"Orlando, Fla.",203764,3562,17,174,962,2409,12,1748.100744,8.342985022,85.39290552,472.1147995,1182.250054,NA,NA
FL04804,2005,"Orlando, Fla.",210290,3801,22,165,1204,2410,12,1807.503923,10.46174331,78.4630748,572.5426792,1146.036426,NA,NA
FL04804,2006,"Orlando, Fla.",216819,4300,49,163,1528,2560,12,1983.221028,22.59949543,75.17791337,704.7352861,1180.708333,NA,NA
FL04804,2007,"Orlando, Fla.",224417,4269,39,162,1534,2534,12,1902.262306,17.3783626,72.18704465,683.548929,1129.14797,NA,NA
FL04804,2008,"Orlando, Fla.",229808,3829,43,131,1320,2335,12,1666.173501,18.71127202,57.00410778,574.3925364,1016.065585,NA,NA
FL04804,2009,"Orlando, Fla.",235109,2814,28,117,767,1902,12,1196.891655,11.9093697,49.76415195,326.2316628,808.9864701,NA,NA
FL04804,2010,"Orlando, Fla.",238300,2574,18,113,672,1771,12,1080.15107,7.553503987,47.41921947,281.9974822,743.1808645,NA,NA
FL04804,2011,"Orlando, Fla.",241548,2591,29,119,697,1746,12,1072.664646,12.00589531,49.2655704,288.5554838,722.8376969,NA,NA
FL04804,2012,"Orlando, Fla.",246513,2508,24,103,603,1778,12,1017.390564,9.735794867,41.7827863,244.611846,721.2601364,NA,NA
FL04804,2013,"Orlando, Fla.",253238,2316,17,126,573,1600,12,914.5546877,6.713052543,49.75556591,226.2693593,631.81671,NA,NA
FL04804,2014,"Orlando, Fla.",259675,2340,15,167,620,1538,12,901.126408,5.776451333,64.31115818,238.7599884,592.2788101,NA,NA
FL04804,2015,"Orlando, Fla.",268438,2525,32,182,522,1789,NA,940.6268859,11.92081598,67.79964089,194.4583107,666.4481184,Crime in the U.S. 2015,https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-8/table_8_offenses_known_to_law_enforcement_by_state_by_city_2015.xls
GAAPD00,1975,Atlanta,490584,8033,185,443,3887,3518,12,1637.436198,37.71015769,90.30053976,792.3209889,717.1045122,NA,NA
GAAPD00,1976,Atlanta,457300,7529,154,477,3380,3518,12,1646.402799,33.6759239,104.3078942,739.1209272,769.2980538,NA,NA
GAAPD00,1977,Atlanta,440300,7595,138,510,3354,3593,12,1724.960254,31.34226664,115.8301158,761.75335,816.0345219,NA,NA
GAAPD00,1978,Atlanta,456000,8845,144,592,4119,3990,12,1939.692982,31.57894737,129.8245614,903.2894737,875,NA,NA
GAAPD00,1979,Atlanta,423103,10715,231,656,5189,4639,12,2532.480271,54.59663486,155.044989,1226.415317,1096.42333,NA,NA
GAAPD00,1980,Atlanta,422474,11075,201,671,4733,5470,12,2621.463096,47.57689231,158.826342,1120.305628,1294.754233,NA,NA
GAAPD00,1981,Atlanta,435626,10608,181,644,4537,5246,12,2435.116361,41.54940247,147.8332331,1041.489718,1204.244007,NA,NA
GAAPD00,1982,Atlanta,441103,10486,152,613,3999,5722,12,2377.222553,34.45907192,138.9698098,906.5909776,1297.202694,NA,NA
GAAPD00,1983,Atlanta,448635,9326,141,619,3552,5014,12,2078.749986,31.42866696,137.9740769,791.7349293,1117.612313,NA,NA
GAAPD00,1984,Atlanta,442951,10525,135,632,4029,5729,12,2376.109321,30.47741172,142.6794386,909.581421,1293.37105,NA,NA
GAAPD00,1985,Atlanta,436214,11610,145,683,4792,5990,12,2661.537686,33.24056541,156.5745253,1098.543375,1373.179219,NA,NA
GAAPD00,1986,Atlanta,445617,13162,186,681,5428,6867,12,2953.657513,41.73987976,152.8218178,1218.086384,1541.009432,NA,NA
GAAPD00,1987,Atlanta,429953,12893,207,636,5100,6950,12,2998.699858,48.14479722,147.9231451,1186.176163,1616.455752,NA,NA
GAAPD00,1988,Atlanta,444995,15911,217,721,5972,9001,12,3575.545793,48.76459286,162.0242924,1342.037551,2022.719356,NA,NA
GAAPD00,1989,Atlanta,426482,16852,246,691,6796,9119,12,3951.397714,57.68121515,162.0232507,1593.502188,2138.191061,NA,NA
GAAPD00,1990,Atlanta,394017,16097,231,695,6109,9062,12,4085.356723,58.62691204,176.3883284,1550.440717,2299.900766,NA,NA
GAAPD00,1991,Atlanta,403085,16327,205,676,6479,8967,12,4050.510438,50.85775953,167.7065631,1607.353288,2224.592828,NA,NA
GAAPD00,1992,Atlanta,410876,15856,198,627,5824,9207,12,3859.071837,48.18972147,152.6007847,1417.459282,2240.822049,NA,NA
GAAPD00,1993,Atlanta,402877,16281,203,492,6045,9541,12,4041.183786,50.38758728,122.1216401,1500.457956,2368.216602,NA,NA
GAAPD00,1994,Atlanta,411204,14684,191,422,5343,8728,12,3570.976936,46.4489645,102.6254608,1299.355065,2122.547446,NA,NA
GAAPD00,1995,Atlanta,404337,14744,184,441,5260,8859,12,3646.463223,45.50659475,109.0674363,1300.895045,2190.994146,NA,NA
GAAPD00,1996,Atlanta,413123,13699,196,392,4805,8306,12,3315.96159,47.44349746,94.88699491,1163.091864,2010.539234,NA,NA
GAAPD00,1997,Atlanta,420865,12830,150,366,4751,7563,12,3048.48348,35.64088247,86.96375322,1128.865551,1797.013294,NA,NA
GAAPD00,1998,Atlanta,414262,12624,149,385,4658,7432,12,3047.346848,35.96757608,92.93635429,1124.40919,1794.033727,NA,NA
GAAPD00,1999,Atlanta,411291,11226,143,321,4072,6690,12,2729.454328,34.76857019,78.04693028,990.0532713,1626.585556,NA,NA
GAAPD00,2000,Atlanta,416474,11583,134,278,4322,6849,12,2781.20603,32.17487766,66.7508656,1037.75986,1644.520426,NA,NA
GAAPD00,2001,Atlanta,426511,10807,143,367,4341,5956,12,2533.815072,33.52785743,86.04701872,1017.79321,1396.446985,NA,NA
GAAPD00,2002,Atlanta,435494,9969,152,276,4168,5373,12,2289.124534,34.90289189,63.37630369,957.0740355,1233.771303,NA,NA
GAAPD00,2003,Atlanta,431043,8490,148,281,3701,4360,12,1969.64108,34.33532153,65.19071183,858.6150338,1011.500013,NA,NA
GAAPD00,2004,Atlanta,430066,7921,111,267,3116,4427,12,1841.810327,25.80999195,62.08349416,724.5399543,1029.376886,NA,NA
GAAPD00,2005,Atlanta,430666,7213,90,223,2861,4039,12,1674.847794,20.89786517,51.78026591,664.3199138,937.849749,NA,NA
GAAPD00,2006,Atlanta,485804,7548,110,171,2959,4308,12,1553.71302,22.64287655,35.19938082,609.0933792,886.7773835,NA,NA
GAAPD00,2007,Atlanta,497290,8075,129,148,3577,4221,12,1623.801001,25.94059804,29.76130628,719.2985984,848.8004987,NA,NA
GAAPD00,2008,Atlanta,533016,7403,105,126,3308,3864,12,1388.888889,19.69922104,23.63906524,620.6192685,724.9313341,NA,NA
GAAPD00,2009,Atlanta,552901,6359,80,135,2725,3419,12,1150.115482,14.46913643,24.41666772,492.8549596,618.3747181,NA,NA
GAAPD00,2010,Atlanta,420003,5749,93,89,2162,3405,12,1368.799747,22.14269898,21.19032483,514.7582279,810.7084949,NA,NA
GAAPD00,2011,Atlanta,425533,6097,88,148,2343,3518,12,1432.791346,20.67994727,34.77991131,550.603596,826.7278918,NA,NA
GAAPD00,2012,Atlanta,437041,6027,83,113,2276,3555,12,1379.046817,18.99135321,25.85569775,520.7749387,813.4248274,NA,NA
GAAPD00,2013,Atlanta,451020,5516,83,105,2363,2965,12,1223.005632,18.40273159,23.28056405,523.9235511,657.398785,NA,NA
GAAPD00,2014,Atlanta,454363,5577,93,151,2329,3004,12,1227.432691,20.46821594,33.23333986,512.5857519,661.1453838,NA,NA
GAAPD00,2015,Atlanta,464710,5203,94,170,1995,2944,NA,1119.622991,20.22766887,36.58195434,429.2999935,633.5133739,Crime in the U.S. 2015,https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-8/table_8_offenses_known_to_law_enforcement_by_state_by_city_2015.xls
HI00200,1975,Honolulu,705262,1596,58,169,1050,319,12,226.298879,8.223894099,23.96272591,148.8808414,45.23141754,NA,NA
HI00200,1976,Honolulu,718424,1696,40,164,1112,380,12,236.0722916,5.567742726,22.82774518,154.7832478,52.89355589,NA,NA
HI00200,1977,Honolulu,721983,1660,46,176,1081,357,12,229.9223112,6.371341153,24.37730528,149.7265171,49.44714765,NA,NA
HI00200,1978,Honolulu,725259,2044,38,187,1473,346,12,281.830353,5.239507541,25.78389237,203.0998581,47.70709498,NA,NA
HI00200,1979,Honolulu,734368,2196,48,223,1568,357,12,299.0326376,6.536232516,30.3662469,213.5169288,48.61322933,NA,NA
HI00200,1980,Honolulu,762020,2456,65,264,1729,398,12,322.3012519,8.529959844,34.64475998,226.8969318,52.22960027,NA,NA
HI00200,1981,Honolulu,773331,1965,40,265,1320,340,12,254.0955943,5.1724294,34.26734477,170.6901702,43.9656499,NA,NA
HI00200,1982,Honolulu,785181,2151,25,269,1457,400,12,273.9495734,3.183979235,34.25961657,185.5623098,50.94366777,NA,NA
HI00200,1983,Honolulu,808092,2136,45,249,1243,599,12,264.3263391,5.568672874,30.81332324,153.8191196,74.12522337,NA,NA
HI00200,1984,Honolulu,810772,1950,25,255,1117,553,12,240.5115125,3.083480929,31.45150548,137.7699279,68.20659816,NA,NA
HI00200,1985,Honolulu,817083,1801,36,248,965,552,12,220.4182439,4.405917147,30.35187368,118.1030568,67.55739625,NA,NA
HI00200,1986,Honolulu,823306,2076,46,241,1052,737,12,252.1541201,5.587230021,29.27222685,127.7775214,89.51714186,NA,NA
HI00200,1987,Honolulu,832614,2258,36,322,985,915,12,271.1940947,4.323732246,38.67338286,118.3021184,109.8948612,NA,NA
HI00200,1988,Honolulu,838656,2186,28,283,833,1042,12,260.6551435,3.338675214,33.74446734,99.32558761,124.2464133,NA,NA
HI00200,1989,Honolulu,848959,2165,43,269,809,1044,0,255.0182046,5.065026697,31.68586469,95.2931767,122.9741366,Hawaii Attorney General's office,http://ag.hawaii.gov/cpja/files/2015/10/UCR_Hawaii_1975_2014.xls
HI00200,1990,Honolulu,836231,2412,34,278,889,1211,12,288.4370467,4.065862184,33.24440256,106.3103377,144.8164443,NA,NA
HI00200,1991,Honolulu,856432,2058,29,275,860,894,12,240.2992882,3.386141573,32.1099632,100.4166122,104.3865713,NA,NA
HI00200,1992,Honolulu,875297,2382,31,326,1013,1012,12,272.1362006,3.541655004,37.24450101,115.7321458,115.6178988,NA,NA
HI00200,1993,Honolulu,875455,2501,31,286,1085,1099,12,285.6800178,3.541015815,32.66872655,123.9355535,125.5347219,NA,NA
HI00200,1994,Honolulu,880687,2528,35,266,1058,1169,12,287.0486336,3.974170165,30.20369325,120.1334867,132.7372835,NA,NA
HI00200,1995,Honolulu,880266,2882,38,217,1371,1256,12,327.4010356,4.316876944,24.65163939,155.7483761,142.6841432,NA,NA
HI00200,1996,Honolulu,878044,2748,27,222,1421,1078,12,312.9683706,3.075016742,25.28347099,161.8369922,122.7728907,NA,NA
HI00200,1997,Honolulu,880272,2636,34,257,1214,1131,12,299.4528964,3.862442518,29.19552138,137.9119181,128.4830143,NA,NA
HI00200,1998,Honolulu,874736,2342,17,242,1052,1031,12,267.7379232,1.943443508,27.66548993,120.2648571,117.8641327,NA,NA
HI00200,1999,Honolulu,866566,2198,37,235,907,1019,12,253.6448464,4.269726714,27.11853454,104.6660035,117.5905817,NA,NA
HI00200,2000,Honolulu,876303,2302,20,240,984,1058,12,262.6945246,2.282315592,27.3877871,112.2899271,120.7344948,NA,NA
HI00200,2001,Honolulu,885605,2453,20,293,999,1141,12,276.9857894,2.258343167,33.08472739,112.8042412,128.8384777,NA,NA
HI00200,2002,Honolulu,900433,2601,18,304,1072,1207,12,288.8610258,1.99903824,33.76153473,119.053833,134.0466198,NA,NA
HI00200,2003,Honolulu,905301,2606,15,266,989,1336,12,287.8600598,1.656907482,29.38249267,109.2454333,147.5752264,NA,NA
HI00200,2004,Honolulu,906589,2507,26,222,818,1441,12,276.5310411,2.867892728,24.48739175,90.22831735,158.9474392,NA,NA
HI00200,2005,Honolulu,908521,2570,15,234,841,1480,12,282.8773358,1.651035034,25.75614653,92.5680309,162.9021233,NA,NA
HI00200,2006,Honolulu,912693,2745,17,229,956,1543,12,300.7583054,1.862619742,25.09058358,104.744969,169.060133,NA,NA
HI00200,2007,Honolulu,905903,2613,19,226,943,1425,12,288.4414777,2.097354794,24.94748334,104.09503,157.3016096,NA,NA
HI00200,2008,Honolulu,906349,2575,18,203,928,1426,12,284.1068948,1.985989944,22.39755326,102.3888149,157.3345367,NA,NA
HI00200,2009,Honolulu,907124,2537,14,243,869,1411,12,279.6751051,1.543339169,26.78795843,95.79726697,155.5465405,NA,NA
HI00200,2010,Honolulu,953297,2548,19,218,891,1420,12,267.2829139,1.993082953,22.86800441,93.46510059,148.956726,NA,NA
HI00200,2011,Honolulu,963465,2370,14,203,821,1332,12,245.9871402,1.453088592,21.06978458,85.2132667,138.2510003,NA,NA
HI00200,2012,Honolulu,975875,2336,11,165,914,1246,12,239.3749199,1.127193544,16.90790316,93.65953631,127.6802869,NA,NA
HI00200,2013,Honolulu,984683,2276,18,221,743,1294,6,231.1403772,1.827999468,22.44377124,75.45575581,131.4128506,Hawaii Attorney General's office,http://ag.hawaii.gov/cpja/files/2015/10/UCR_Hawaii_1975_2014.xls
HI00200,2014,Honolulu,994034,2273,19,320,768,1166,4,228.6642107,1.911403433,32.19205782,77.26093876,117.2998107,Hawaii Attorney General's office,http://ag.hawaii.gov/cpja/files/2015/10/UCR_Hawaii_1975_2014.xls
HI00200,2015,Honolulu,999307,2437,15,318,896,1208,NA,243.8690012,1.501040221,31.82205268,89.66213586,120.8837725,Crime in the U.S. 2015,https://ucr.fbi.gov/crime-in-the-u.s/2015/crime-in-the-u.s.-2015/tables/table-8/table_8_offenses_known_to_law_enforcement_by_state_by_city_2015.xls
ILCPD00,1975,Chicago,3150000,37160,818,1657,22171,12514,12,1179.68254,25.96825397,52.6031746,703.8412698,397.2698413,NA,NA
ILCPD00,1976,Chicago,3134499,30640,814,1179,17577,11070,12,977.5086864,25.96906236,37.61366649,560.7594707,353.1664869,NA,NA
ILCPD00,1977,Chicago,3086806,28873,823,1227,16512,10311,12,935.3681443,26.66186343,39.74982555,534.9218577,334.0345976,NA,NA
ILCPD00,1978,Chicago,3086699,27686,787,1341,15233,10325,12,896.945248,25.49649318,43.44446932,493.5045497,334.4997358,NA,NA
ILCPD00,1979,Chicago,3060801,27807,856,1655,14464,10832,12,908.4876802,27.96653556,54.07081349,472.5560401,353.8942911,NA,NA
ILCPD00,1980,Chicago,2986419,28658,863,1329,16261,10205,12,959.6108249,28.89748558,44.5014581,544.498277,341.7136042,NA,NA
ILCPD00,1981,Chicago,3012703,25609,877,1255,16118,7359,12,850.034006,29.11007159,41.65694395,535.0012929,244.2656976,NA,NA
ILCPD00,1982,Chicago,3010862,26404,668,1112,16307,8317,12,876.9581602,22.18633733,36.93294478,541.605693,276.233185,NA,NA
ILCPD00,1983,Chicago,3021203,39776,729,2246,23471,13330,12,1316.561648,24.12946101,74.34124751,776.8759663,441.214973,NA,NA
ILCPD00,1984,Chicago,3012524,60579,741,2883,28535,28420,0,2010.905141,24.59731441,95.70048239,947.2123708,943.3949738,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1984-Annual-Report.pdf
ILCPD00,1985,Chicago,2998841,60011,666,3357,26892,29096,12,2001.139774,22.20857991,111.9432474,896.746443,970.2415033,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1985-Annual-Report.pdf
ILCPD00,1986,Chicago,3003105,68909,754,3708,30918,33529,12,2294.591764,25.10734723,123.4722063,1029.534432,1116.477779,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1986-Annual-Report.pdf
ILCPD00,1987,Chicago,3018338,68368,689,3692,29815,34172,12,2265.087608,22.82713202,122.3189716,987.7952701,1132.146234,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1987-Annual-Report.pdf
ILCPD00,1988,Chicago,2994100,69318,660,3695,28975,35988,12,2315.153134,22.04335193,123.4093718,967.7365485,1201.963862,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1988-Annual-Report.pdf
ILCPD00,1989,Chicago,2988260,73590,742,3645,31588,37615,12,2462.63712,24.83050337,121.977338,1057.070001,1258.759278,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1989-Annual-Report.pdf
ILCPD00,1990,Chicago,2783726,82728,851,3607,37156,41114,12,2971.844212,30.57053747,129.5745343,1334.757803,1476.941337,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1990-Annual-Report.pdf
ILCPD00,1991,Chicago,2811478,90520,925,3575,43783,42237,12,3219.658841,32.90084432,127.1573173,1557.294775,1502.305905,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1991-Annual-Report.pdf
ILCPD00,1992,Chicago,2832901,84242,960,3754,38448,41080,12,2973.700811,33.88752378,132.5143378,1357.195327,1450.103622,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1992-Annual-Report.pdf
ILCPD00,1993,Chicago,2788996,79183,862,3379,35189,39753,12,2839.122035,30.9071795,121.1547094,1261.708514,1425.351632,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1993-1994-Report.pdf
ILCPD00,1994,Chicago,2802494,78291,938,3048,33925,40380,12,2793.618827,33.47018763,108.7602685,1210.528907,1440.859463,Chicago PD,http://4abpn833c0nr1zvwp7447f2b.wpengine.netdna-cdn.com/wp-content/uploads/2014/12/1993-1994-Report.pdf
ILCPD00,1995,Chicago,2749811,73011,824,2896,30086,39205,12,2655.127934,29.96569582,105.316329,1094.111559,1425.73435,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii97/cii97section1.pdf
ILCPD00,1996,Chicago,2754118,67498,789,2752,26860,37097,12,2450.802762,28.64801,99.92309698,975.2668549,1346.9648,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii97/cii97section1.pdf
ILCPD00,1997,Chicago,2765852,65110,757,2545,25289,36519,12,2354.066667,27.36950495,92.01504636,914.3294724,1320.352644,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii97/cii97section1.pdf
ILCPD00,1998,Chicago,2750917,62317,703,2387,23117,36110,12,2265.317347,25.55511489,86.77106579,840.3379673,1312.653199,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii02/cii02sectioni_crimetrends.pdf
ILCPD00,1999,Chicago,2821032,51347,641,2469,20210,28027,12,1820.149506,22.7221811,87.52116247,716.4044931,993.5016689,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii02/cii02sectioni_crimetrends.pdf
ILCPD00,2000,Chicago,2896016,48522,631,2001,19345,26545,12,1675.474169,21.78855365,69.09492213,667.986641,916.6040519,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii02/cii02sectioni_crimetrends.pdf
ILCPD00,2001,Chicago,2910709,46608,666,1976,18433,25533,12,1601.25935,22.88102315,67.88723984,633.2821316,877.2089549,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii02/cii02sectioni_crimetrends.pdf
ILCPD00,2002,Chicago,2938299,45985,648,1963,18532,24842,12,1565.021123,22.0535759,66.80736031,630.705044,845.4551426,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii02/cii02sectioni_crimetrends.pdf
ILCPD00,2003,Chicago,2898374,39483,598,1799,17302,19784,12,1362.246556,20.63225795,62.06928436,596.9553964,682.5896175,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii07/cii07_Section_I_Pg9_to_26.pdf
ILCPD00,2004,Chicago,2882746,36863,448,1757,15912,18746,12,1278.746029,15.54073789,60.94883143,551.9737084,650.2827512,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii07/cii07_Section_I_Pg9_to_26.pdf
ILCPD00,2005,Chicago,2873441,36050,448,1695,15964,17943,12,1254.59336,15.59106312,58.9885089,555.5708295,624.4429588,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii07/cii07_Section_I_Pg9_to_26.pdf
ILCPD00,2006,Chicago,2857796,35363,468,1587,15863,17445,12,1237.422125,16.37625639,55.53230532,555.0781091,610.4354545,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii07/cii07_Section_I_Pg9_to_26.pdf
ILCPD00,2007,Chicago,2824434,34936,443,1644,15425,17424,12,1236.920388,15.68455839,58.20635214,546.1271179,616.9023599,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii09/cii09_Section_I_Pg9_to_26.pdf
ILCPD00,2008,Chicago,2829304,35789,510,1594,16653,17032,12,1264.94007,18.02563457,56.33894414,588.5899854,601.985506,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii09/cii09_Section_I_Pg9_to_26.pdf
ILCPD00,2009,Chicago,2848431,33501,458,1439,15877,15727,12,1176.12117,16.07902737,50.51904013,557.3945797,552.1285227,Illinois State Police,http://www.isp.state.il.us/docs/cii/cii09/cii09_Section_I_Pg9_to_26.pdf
